date,type,tweet
2016-10-04 23:41:48,,"@abcnews What Legislation requires private banks 
(who have an obligation to shareholders, 
including retirees), 
to adjust interest rates?"
2016-10-04 23:52:45,,@selforsc22 @ErikPederson9 @Cruza14Cruz yall need a loan for that abortion? Only 4% interest rates
2016-10-09 16:22:26,,Financially Frail Boomer Women: Baby Boomer women – now in their 50’s and 60’s – are doing worse financially ... https://t.co/VFuvgaQ98g
2016-11-02 00:33:03,3,"We Found the Best Time to Sell A House, and It’s Not When You Think

Historically, real estate agents are aware... https://t.co/BxbbJYPczS"
2016-11-02 12:12:53,,Employer will pay $405/mo. Employee = $203/mo (on $73K median family income) https://t.co/DbtxNkejNZ Vote @ColoradoCareYES #A69 #copolitics
2016-11-02 17:00:34,3,Looking to Buy or Sell a House? Call The Paul Augustine Team today &amp; let us help you #FindYourWayHome! https://t.co/ORoJar73sZ
2016-11-02 17:10:23,2,@Christia_Allard @paulbrisley it's ridiculous to conflate voting No with the current state of the economy. No didn't cause this situation
2016-11-03 16:18:06,3,Gasoline Prices https://t.co/JAwubwuU0l
2016-11-03 22:03:46,1,Your standard of living. #entrepreneurship #onlinebiz Inflation vs Getting Ahead. https://t.co/sTZ4CBXTuP
2016-11-04 00:18:19,2,Your standard of living somehow got stuck on survive.
2016-11-04 10:11:21,3,Indian Min. for Power Mr Piyush Goal promises a stable and predictable business environment in India. I wish the EU could offer the same. https://t.co/efx9KV2sCi
2016-11-04 14:46:00,,"@Shoptalk Prices Go up tomm, Last Chance to Save in 2016! Click here to get your ticket: https://t.co/1wxWuGJjTD and use code FIYB150"
2016-11-04 14:51:53,,Articles: Will Oil and Gasoline Prices Stay Low? https://t.co/RAITofwTV7
2016-11-04 15:49:36,,"@citizenwildjim ... economic policy is suicidal - and frankly, unAmerican."
2016-11-04 16:45:16,,@DRUDGE_REPORT @RepStevenSmith @TGowdySC @SenatorTimScott Time to PAUSE LEGAL IMMIG until 95 million Americans are working &amp; incomes rising.
2016-11-04 17:17:54,2,@Inthebayy he said Bay Area housing market is gonna crash if trump goes into office so he can now afford to buy a house 😭😭
2016-11-04 17:41:16,3,"@Sean_G_Murphy wait, did you buy a house IN Gotham City?!"
2016-11-04 18:49:22,,@GreenhillPS well done @P1Mrs and Primary one on your great work on a good standard of living. 👏🏻
2016-11-04 20:44:02,2,"🎓@chenausky1776 If all the minimum wage workers have no disposable income, they can't buy products and services from others. @ProtoAtheist"
2016-11-04 21:37:46,,@pdiff1 unemployment here is 22%. But I can't think of a better place to be unemployed. Although cost of living seems high
2016-11-04 22:39:00,3,@Chaz01br @blairmcdougall 18? Inflation? Today it was 8 over 20 yrs plus 5 more maybe later. All assuming Brexit doesn't bankrupt the UK.
2016-11-04 22:56:38,3,#bbcpapers feel like they are out of touch. A lot of young adults have to live at home to save up a deposit to actually buy a house
2016-11-04 23:06:48,,@Essexdb Did you vote for a devaluation in the Pound Sterling? Did you vote for higher inflation and possibly higher interest rates?
2016-11-04 23:36:27,2,NEWS  ALERT A SPECIAL REPORT  EMERGENCY THE STOCK MARKET  By Gregory Mannarino – Video https://t.co/6dZHGUTSmc https://t.co/NUc5Lo234D
2016-11-04 23:51:09,,The stock market's 'fear gauge' is at its highest point in months over the prospect of a Donald Trump presidency … https://t.co/G4XHrl15GW
2016-12-02 13:06:38,,"Happening now dialogue on Zimbabwe cash crisis, Bond Notes and the state of the economy:Are we in another sinkhole?? #BondNotes https://t.co/TKjulw1hBD"
2016-12-02 14:45:03,,"USD ISM - NY Business Conditions  (Nov)
previous: 719.3
forecast: 
actual: 720.5"
2016-12-02 15:13:55,,"@mattyglesias what about simpler, more accessible truths, such as state of the economy, urban crime rate, or the existence of vote fraud?"
2016-12-02 21:00:24,,Glad to see the stats show what we're feeling – a lot of optimism about Connecticut’s improving business conditions. https://t.co/2hXRUDTAOL
2016-12-03 09:55:13,,Gasoline Prices to Rise Short-Term from OPEC Decision https://t.co/YlKxcHP50l #PhillyBusiness
2016-12-03 17:01:49,3,When Is the Best Time to Sell a House in Maryland? #sellingahouse https://t.co/JkErxWhlEj https://t.co/qdE9EHRiYX
2016-12-05 06:30:00,3,"Pradhan Mantri Awas Yojana: Great Scheme To Own A #Home

Know Here &gt;&gt; https://t.co/nPgE77ZNe5 https://t.co/oEKU1CyBdp"
2016-12-05 10:45:13,,Business conditions continue to improve - PMI https://t.co/VRjJ5yTUAb
2016-12-05 11:54:05,,"Gasoline prices: Ho ho ho, oh no! - Valdosta Daily Times https://t.co/Kj1dUvyW6u"
2016-12-05 16:54:05,3,Poverty is the most ingenious method to preserving a higher standard of living for those who live without morals. Yet condemn those with.
2016-12-05 18:12:08,2,Carney: The Spectre of Monetarism: Real incomes falling for a decade. The legacy of a… https://t.co/rDK3Rmq1FP
2016-12-05 19:26:43,,"BIG DEAL Cost of Living INCREASE for SS = 0.3%. My DISABLED sister gets $2 extra per month! Thanks @POTUS

@kavn @kierobar @realDonaldTrump"
2016-12-05 20:37:15,,"@PatMcCroryNC 
You should giving all the retired a raise and state employee a raise.
We need a raise becasue of the cost of living."
2016-12-05 21:23:35,,Calculated Risk -- A few comments on the Seasonal Pattern for House Prices: CR Note: This is a repeat of a previous… https://t.co/4R7WhdBtmU
2016-12-05 21:34:54,3,Need the dyson hairdryer but also need the kinda disposable income where I have a spare £300 to spend on a hairdryer x
2016-12-05 22:40:09,,How much DOES it really cost to own a home of your own? This article really lays it out for you. https://t.co/VEEyBRYiFT https://t.co/FEQxgBCT0K
2016-12-05 23:03:26,3,@ProEuropa_GB @proremain @the48andbeyond @48PercentPlus One major criticism of the #EU is its lack of vision how to deal with unemployment.
2016-12-05 23:17:27,,STOCK MARKET INVESTMENT SOLUTION PART-ONE.  https://t.co/PDKujsw5Tr https://t.co/mQNM8Dq796
2016-12-05 23:19:51,,#Wheat futures up receiving some spill over support from the soybean market. #AUD increased with interest rates expected to be unchanged https://t.co/Qv3MdNpnyw
2016-12-05 23:53:17,3,The inflation rate in Yemen increased to %34 as a result of the US-Saudi blockade and aggression on Yemen #SiegeKillsYemenis
2016-12-05 23:56:21,,Please join the Kentucky Center for Economic Policy for a look at the 2017 General Assembly and the issues facing... https://t.co/1wclCb1qfE
2016-12-23 17:01:28,,@TIME Maybe the world will be better financially
2016-12-24 00:46:32,,"But isn't this EXACTLY what his supporters voted for?  Chaos, economic depression and runaway arms races for the rich, etc? https://t.co/YgtLfBoZwZ"
2016-12-26 03:05:52,2,Share Economic Depression E.P. on BatalP iiRadio https://t.co/VvBDnTJ87A.
2016-12-27 05:12:50,,#IPutItOn2017 that I will make better financially responsible decisions.
2016-12-28 18:33:38,,@realDonaldTrump you have nothing to do with the state of the economy. Classic narcissist!
2017-01-03 12:45:29,3,"@TelegraphNews CHAOS ECONOMIC DEPRESSION &amp; BREXIT DICTATES UK GOV IS NOT IN CONTROL, GOV OUGHT 2B BROUGHT DOWN! UK STOP LYING 2YOUR CITIZENS"
2017-01-03 13:00:56,3,Coal Will Walk A Ledge -- Rising prices &amp; demand will heighten the fight between coal &amp; natural gas for market share https://t.co/imq5mzBXaQ
2017-01-04 18:25:14,,RT @RichFedResearch: Business conditions in #NorthCarolina and #SouthCarolina improved for many firms in December https://t.co/u29VTMhPvm
2017-01-05 04:54:26,3,"Committed to being better financially, but this coachella lineup is temptin' me #priorities though."
2017-01-05 08:24:01,,Join @EndChildPoverty in Parliament on 18 Jan to discuss rising prices &amp; reducing family income https://t.co/tcYjfztbeF
2017-01-05 14:35:06,2,"Rising Fuel Prices Spark Protests Across Mexico: Blockades and protests against rising gasoline prices, partly… https://t.co/YHoA3c0D9F"
2017-01-05 15:01:35,,The new economic policy as according to the Government will bridge the gap between rich and poor. We saw that... https://t.co/tsAancmPKX
2017-01-05 15:49:20,1,2017 has officially become the year I buy a car https://t.co/Mk9DF0bVhe
2017-01-05 16:11:01,,.@Shoptalk Ticket Prices Go Up on Friday! Register this week using code CSA150. Click to Get Your Ticket Now: https://t.co/4ZZIk0AQq3 https://t.co/q6BwHRbC9x
2017-01-05 17:38:43,,@Gbenga_OG just keep in touch when business environment improves I will send you a link where yoi can apply for some positions
2017-01-05 20:19:04,,The East of England is expected to see highest percentage increase in house prices at 19 per cent by 2021 https://t.co/dSPuLapKyf. #property
2017-01-05 20:34:18,2,@WomensMoney My biggest fear is that the cost of living will always increase.....#WMWeek17 #wbchat
2017-01-05 21:42:30,1,All California needs is whataburger and lower cost of living to be the perfect state lol
2017-01-05 22:27:15,,Interest Rates are UP for Januarary. Need more information on financial product. Contact me or your professional agent. 👈
2017-01-05 22:59:03,,"""@BillionTwiTs: Law students in school... Then, Many of them after graduation when unemployment humbles them https://t.co/hgwZD39Z7D"""
2017-01-05 23:00:30,3,House prices surge on China black money; authorities dither https://t.co/g41SwsM52V via @MichaelWestBiz
2017-01-05 23:09:22,1,Robert Shiller: It is time for interest rates to rise https://t.co/J6ZrRLynNu
2017-01-05 23:10:31,,The Dow Theory Stock Market Newsletter  https://t.co/lPnPturqde
2017-01-05 23:13:20,,"Kaumay yung timeline, puro nalang inflation"
2017-01-05 23:28:17,1,"""Disposable income"" #lifegoals"
2017-01-24 21:29:15,1,"@burninshore right now my best case scenario is, America gets better financially but tons of people get screwed over and we fix that later."
2017-01-30 19:28:12,,"Away would have been better financially, but romantically, Arsenal at home is a great draw. Come on you U's!
@suttonunited"
2017-01-31 04:38:38,,@urarako_ he can't do too much don't worry at least we're not in an economic depression rn
2017-02-02 12:58:42,,@Laurestari our lives begin to end the moment we quiet about things that matter.so we should not protest with the state of the economy. mofo
2017-02-02 16:57:40,,"No matter the state of the economy,freedom of speech is very important"
2017-02-02 18:24:46,,Retail gasoline prices across Texas down 2 cents this week https://t.co/UJO8gNzImC via @houstonchron
2017-02-03 10:11:56,,"With the present state of the economy downturn in Naija, One needs multiple channel of resources to survive #DoubleYourHustle"
2017-02-03 16:31:24,,"#360WiseNews : Fracking, Lower Gasoline Prices Returned $1,000 To Household Budgets Last Year https://t.co/1SRL0iQVpI"
2017-02-03 16:38:44,3,How Much Does It Cost to Sell a House? Here's a Reality Check https://t.co/lrCrtuHCQb
2017-02-03 18:29:22,,Mexico keeps gasoline prices unchanged after riots https://t.co/6bQcyxnkBu via @AskAdella https://t.co/9tGVtUgmMe
2017-02-03 19:35:13,,Dodd-Frank exists bc of the fraud that took place on Wall Sreer that led to the economic depression in 2007. How’s he draining the swamp?
2017-02-04 12:43:39,1,@ChristinaMcMc I like being able to put all my disposable income on it and then keep close tabs on it
2017-02-04 17:03:40,1,US retail gasoline prices down 4% YTD https://t.co/l25KN4WvIa
2017-02-04 17:37:16,,"@JoyAnnReid Corporations hire cheaper labor by shipping jobs overseas, use our govt 2supplement US family income w fed programs #Walmart"
2017-02-04 18:10:00,3,What is the best way to sell a house? My answer on Quora  #quora #realestate #harrisburg #hershey https://t.co/wlgdtIOMYb
2017-02-04 21:19:11,2,"The child's right to a standard of living adequate for the child's physical, mental, spiritual, moral and social development."
2017-02-04 22:10:12,,Yemeni majority not be able 2 withstand the rising prices 4 food due 2 siege on all imports #YemenLastLifeline https://t.co/VzF2Dlq3Q3
2017-02-04 23:53:06,,@scottishzidane @NicolaSturgeon they are the people that are absolutely killed. Y&amp;debt and in a bad way. Rarely have disposable income! Ever
2017-02-05 02:42:30,,"@jobzapo race, sex, family income pare. :))))"
2017-02-05 08:59:57,,"@MariahCarey is that really a 250,000 dress? I could used that dress to pay off my school debt and buy a car....Geez Mimi!"
2017-02-05 13:35:03,,Growing Optimism In Japan As Business Conditions Strengthen https://t.co/empaPHh5iI $DXJ $EWJ $DBJP $JPNL $EZJ $JEQ $EWV $HEWJ $JPXN $FJP
2017-02-05 16:25:56,3,"The challenge in maintaining a quality system is ensuring consistency in established practice,in consistently changing business environment"
2017-02-05 17:00:16,1,Cost of living index: Triad city is one of the most affordable in the US https://t.co/NQeAisO3Cd @C2ER @TriadBizKatie #winstonsalem
2017-02-05 18:00:03,,House prices &amp; a school tragedy - last week's 5 most read stories https://t.co/yxJUdiDqm3
2017-02-05 19:00:51,3,@RyanLinandkevin @Sue54Phillips @AngelaRayner Yep. We need Corbyn's Policies because Low Income Groups are sick of a poor standard of living
2017-02-05 19:56:37,,When good economic policy is news rather than just what government does..... https://t.co/1NXdeQTQOD
2017-02-05 20:15:07,2,Don’t mug taxpayers to pay for Hawaii’s high cost of living https://t.co/joTs2G6O4i
2017-02-05 20:30:33,,@hakunamchezo @Rwakakamba @OfwonoOpondo @DailyMonitor Please look for the Dec 16 @BOU_Official state of the economy report. Can't help more.
2017-02-05 22:19:51,,I shouldv just called out of work
2017-02-05 22:26:09,,Can't wait to buy a car
2017-02-05 23:57:35,,standard of living was envy of most in USA. Your govt with sheer evil intent destroyed entire countries @PatDollard @ChristophHeer52 2/2
2017-03-01 08:48:56,2,@sh_ewa I won't be able to make our #scandigang meeting this month and I'm really peeved about it. Summer will be better financially for me.
